Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01 10:00:00,137.50,243.50,4.25,42.48,26.08,11.20,28.85,0.63,94.38,6.30,11.47,6.25,NA,NA,NA,26.40,46.25,1.72,162.75,0.00,0.00,438.25,768.75,NA
2019-01-01 11:00:00,63.50,108.50,3.15,21.45,14.00,13.80,21.45,0.48,111.10,3.52,5.52,2.80,NA,NA,NA,26.15,48.50,2.62,92.25,0.00,0.00,342.75,767.00,NA
2019-01-01 12:00:00,59.75,104.50,4.15,20.70,14.38,9.38,20.97,0.63,121.65,2.90,4.25,1.92,NA,NA,NA,26.10,49.75,2.93,91.75,0.00,0.00,410.00,765.25,NA
2019-01-01 13:00:00,55.75,108.00,2.98,20.52,13.33,9.85,21.25,0.72,130.02,2.75,4.35,1.62,NA,NA,NA,26.15,50.75,3.02,98.50,0.00,0.00,449.00,763.50,NA
2019-01-01 14:00:00,64.25,110.00,2.68,17.82,11.67,9.40,22.03,0.69,135.28,2.57,4.10,1.45,NA,NA,NA,26.07,49.00,2.70,86.25,0.00,0.00,359.75,762.50,NA
2019-01-01 15:00:00,65.00,98.00,2.85,19.65,12.75,10.20,23.70,0.69,133.22,2.32,3.50,1.15,NA,NA,NA,25.97,49.00,2.73,87.75,0.00,0.00,225.75,762.00,NA
2019-01-01 16:00:00,63.50,99.50,2.12,20.28,12.50,8.78,26.00,0.59,132.55,2.07,3.03,0.93,NA,NA,NA,24.97,51.75,2.98,76.75,0.00,0.00,105.00,762.00,NA
2019-01-01 17:00:00,62.00,105.25,2.13,47.75,27.12,9.17,27.75,0.83,108.42,2.53,3.72,1.18,NA,NA,NA,24.03,54.25,2.00,74.75,0.00,0.00,11.50,762.75,NA
2019-01-01 18:00:00,79.00,129.00,6.25,124.48,71.30,10.10,25.68,1.34,43.73,3.80,7.35,3.02,NA,NA,NA,23.35,56.25,0.80,119.75,0.00,0.00,7.00,764.00,NA
2019-01-01 19:00:00,88.50,150.50,8.30,147.33,85.15,10.12,23.53,1.51,25.43,5.62,10.37,4.72,NA,NA,NA,22.92,58.75,0.98,103.50,0.00,0.00,7.00,764.75,NA
2019-01-01 20:00:00,90.50,155.00,5.85,142.17,80.35,10.78,23.25,1.54,28.58,6.05,11.25,5.88,NA,NA,NA,22.78,60.25,0.85,75.25,0.00,0.00,7.00,765.50,NA
2019-01-01 21:00:00,92.75,156.50,3.17,124.18,68.62,11.08,23.40,1.49,42.32,5.83,10.78,5.70,NA,NA,NA,22.65,62.25,0.93,83.75,0.00,0.00,7.00,766.00,NA
2019-01-01 22:00:00,96.25,151.25,4.72,111.02,62.90,11.93,23.30,1.36,55.68,5.25,10.25,5.25,NA,NA,NA,22.55,64.75,1.00,110.50,0.00,0.00,7.00,766.00,NA
2019-01-01 23:00:00,118.00,239.50,69.62,177.15,150.85,13.43,24.47,2.32,16.53,6.37,11.62,6.00,NA,NA,NA,21.32,68.50,0.60,319.75,0.00,0.00,7.00,765.25,NA
2019-01-02 00:00:00,145.00,330.00,38.92,145.57,109.13,13.12,25.25,1.40,14.45,7.75,13.83,7.12,NA,NA,NA,20.53,70.00,0.60,263.50,0.00,0.00,7.00,765.00,NA
2019-01-02 01:00:00,149.00,402.00,50.55,137.85,114.40,11.60,17.90,1.35,14.42,6.12,10.10,4.30,NA,NA,NA,20.12,72.75,0.53,246.00,0.00,0.00,7.00,765.00,NA
2019-01-02 02:00:00,159.25,422.50,15.80,112.45,72.70,17.95,34.95,0.97,14.75,6.25,10.12,4.32,NA,NA,NA,19.60,74.00,0.83,263.75,0.00,0.00,7.00,764.50,NA
2019-01-02 03:00:00,181.75,481.50,5.90,101.35,58.70,18.12,25.52,0.85,21.30,6.40,10.05,4.05,NA,NA,NA,19.32,74.25,0.70,267.25,0.00,0.00,7.00,764.00,NA
2019-01-02 04:00:00,150.25,437.25,4.60,83.50,48.12,13.05,22.00,0.74,24.50,5.00,8.57,2.50,NA,NA,NA,19.18,75.50,0.70,252.50,0.00,0.00,7.00,764.50,NA
2019-01-02 05:00:00,136.50,333.50,17.68,100.35,67.77,13.23,50.02,0.85,13.00,5.15,9.10,2.55,NA,NA,NA,18.78,77.00,0.70,248.50,0.00,0.00,7.00,765.00,NA
2019-01-02 06:00:00,156.00,353.00,24.70,109.10,78.10,12.70,31.00,1.07,12.55,5.55,10.50,3.30,NA,NA,NA,18.40,78.00,0.60,237.00,0.00,0.00,7.00,766.00,NA
2019-01-02 07:00:00,173.25,326.50,35.72,134.75,100.73,14.68,52.00,1.49,18.82,6.30,11.60,3.72,NA,NA,NA,19.67,75.50,0.60,262.75,0.00,0.00,76.50,767.25,NA
2019-01-02 08:00:00,189.25,355.00,25.25,164.50,107.92,16.27,95.67,1.75,39.88,7.80,13.93,5.75,NA,NA,NA,22.42,68.00,0.65,251.50,0.00,0.00,192.75,768.00,NA
2019-01-02 09:00:00,207.25,372.00,8.62,111.00,66.07,15.95,64.50,1.67,93.20,9.60,18.40,9.77,NA,NA,NA,25.50,59.75,1.10,209.75,0.00,0.00,319.25,768.00,NA
2019-01-02 10:00:00,151.00,288.00,3.90,33.85,21.15,15.00,22.10,0.74,125.45,6.25,12.05,7.15,NA,NA,NA,26.45,57.00,1.85,121.50,0.00,0.00,405.50,768.00,NA
2019-01-02 11:00:00,80.50,142.00,3.45,27.35,17.40,18.30,17.20,0.67,138.03,3.62,4.62,2.48,NA,NA,NA,26.62,55.50,2.47,87.25,0.00,0.00,346.75,765.75,NA
2019-01-02 12:00:00,81.75,144.00,3.20,21.12,13.83,12.27,18.12,0.77,165.95,3.00,4.00,1.50,NA,NA,NA,26.25,57.75,3.68,83.25,0.00,0.00,374.25,763.75,NA
2019-01-02 13:00:00,83.25,144.25,2.45,20.03,12.70,11.72,18.10,0.83,174.10,2.57,3.00,1.08,NA,NA,NA,26.17,59.25,3.07,86.75,0.00,0.00,412.50,762.50,NA
2019-01-02 14:00:00,81.50,143.75,1.52,18.80,11.25,11.85,18.55,0.82,182.90,2.65,2.73,0.92,NA,NA,NA,26.05,60.25,3.40,79.00,0.00,0.00,337.00,762.00,NA
2019-01-02 15:00:00,84.75,142.00,2.65,19.35,12.42,10.97,18.53,0.85,184.73,2.62,2.38,0.67,NA,NA,NA,25.85,61.50,2.72,91.25,0.00,0.00,194.50,762.00,NA
2019-01-02 16:00:00,92.50,152.50,1.98,28.90,16.95,11.35,16.98,0.87,185.70,2.62,2.77,0.83,NA,NA,NA,25.28,64.00,2.12,76.50,0.00,0.00,83.25,762.50,NA
2019-01-02 17:00:00,103.25,168.25,2.27,45.95,26.28,11.75,15.40,1.06,183.25,3.25,3.88,1.43,NA,NA,NA,24.33,68.00,1.85,75.25,0.00,0.00,10.00,763.50,NA
2019-01-02 18:00:00,113.00,175.75,3.12,62.07,35.55,12.88,15.10,1.09,166.03,3.82,5.77,2.22,NA,NA,NA,23.82,70.50,1.00,80.00,0.00,0.00,7.00,764.50,NA
2019-01-02 19:00:00,115.50,179.50,4.05,81.55,46.70,13.83,15.30,1.35,153.20,4.18,7.20,2.80,NA,NA,NA,23.65,71.75,0.85,28.50,0.00,0.00,7.00,765.50,NA
2019-01-02 20:00:00,128.00,189.75,7.23,139.42,80.08,16.52,16.30,2.00,104.33,5.60,9.70,3.93,NA,NA,NA,23.47,72.75,0.55,21.75,0.00,0.00,7.00,766.00,NA
2019-01-02 21:00:00,147.75,217.25,42.35,190.00,135.47,17.83,18.72,2.95,79.73,7.13,13.12,6.23,NA,NA,NA,23.35,73.50,0.92,207.50,0.00,0.00,7.00,767.00,NA
2019-01-02 22:00:00,156.25,239.00,13.58,149.72,90.68,17.63,19.70,2.15,75.85,7.80,15.20,8.77,NA,NA,NA,23.08,72.25,0.70,201.50,0.00,0.00,7.00,766.75,NA
2019-01-02 23:00:00,139.00,212.00,54.20,178.05,138.75,16.90,26.35,2.34,66.80,7.25,13.40,7.15,NA,NA,NA,22.20,75.00,0.55,253.50,0.00,0.00,7.00,766.00,NA
2019-01-03 00:00:00,179.75,407.25,62.40,173.15,142.78,18.70,28.55,1.76,55.88,8.00,13.70,7.55,NA,NA,NA,21.50,77.25,0.60,259.50,0.00,0.00,7.00,766.00,NA
2019-01-03 01:00:00,190.00,435.00,57.80,159.68,131.95,16.35,15.82,1.39,57.40,7.62,12.25,6.00,NA,NA,NA,21.10,78.00,0.58,260.25,0.00,0.00,7.00,765.00,NA
2019-01-03 02:00:00,178.50,405.25,59.85,160.05,133.80,19.07,15.17,1.32,46.30,6.70,11.05,4.77,NA,NA,NA,20.75,78.00,0.60,267.50,0.00,0.00,7.00,764.50,NA
2019-01-03 03:00:00,176.50,401.00,51.03,138.55,115.23,20.10,15.07,1.27,43.20,6.88,10.95,4.40,NA,NA,NA,20.22,79.50,0.75,266.50,0.00,0.00,7.00,764.00,NA
2019-01-03 04:00:00,172.00,402.25,35.88,116.03,90.88,16.62,37.77,1.22,34.95,6.00,8.80,3.65,NA,NA,NA,19.88,80.50,0.73,263.50,0.00,0.00,7.00,765.00,NA
2019-01-03 05:00:00,169.00,394.00,23.95,107.45,76.55,15.20,27.90,1.17,29.70,6.10,8.90,3.75,NA,NA,NA,19.70,81.00,0.70,225.00,0.00,0.00,7.00,765.50,NA
2019-01-03 06:00:00,175.25,424.50,50.90,128.43,109.75,15.50,15.83,1.37,31.13,6.02,8.68,3.48,NA,NA,NA,19.62,81.50,0.75,249.75,0.00,0.00,9.25,766.50,NA
2019-01-03 07:00:00,189.75,450.25,73.57,159.47,144.65,17.25,33.80,1.75,41.93,6.48,9.20,3.85,NA,NA,NA,20.47,80.00,0.62,263.75,0.00,0.00,72.25,767.75,NA
2019-01-03 08:00:00,225.75,458.00,21.10,178.20,111.90,24.90,109.47,1.89,99.45,7.55,10.90,4.80,NA,NA,NA,22.95,74.00,0.85,244.50,0.00,0.00,180.75,768.75,NA
2019-01-03 09:00:00,268.00,443.50,8.42,168.93,96.67,29.47,102.77,2.03,150.55,11.53,22.18,13.35,NA,NA,NA,25.12,66.25,1.23,231.25,0.00,0.00,293.00,769.00,NA
2019-01-03 10:00:00,227.25,395.00,4.20,75.70,43.68,24.85,86.55,1.13,NA,8.58,17.20,10.95,NA,NA,NA,26.38,62.00,1.58,132.75,0.00,0.00,361.25,768.25,NA
2019-01-03 11:00:00,155.25,245.75,2.50,31.20,18.60,25.40,20.65,0.72,NA,5.53,10.20,6.87,NA,NA,NA,27.03,56.75,1.82,106.75,0.00,0.00,411.00,767.25,NA
2019-01-03 12:00:00,94.00,154.50,3.05,21.45,13.93,12.83,19.43,0.69,NA,3.48,5.02,2.82,NA,NA,NA,27.15,52.75,2.67,104.00,0.00,0.00,440.75,765.50,NA
2019-01-03 13:00:00,79.00,144.00,2.77,17.50,11.55,12.57,18.70,0.72,NA,2.70,3.80,2.10,NA,NA,NA,26.67,53.75,3.13,102.50,0.00,0.00,435.25,764.25,NA
2019-01-03 14:00:00,81.00,132.25,3.15,15.75,10.95,12.80,16.60,0.69,134.27,2.38,3.53,1.45,NA,NA,NA,26.85,52.50,2.62,112.00,0.00,0.00,356.25,763.00,NA
2019-01-03 15:00:00,75.00,124.00,3.05,16.50,11.27,12.95,16.72,0.71,140.20,2.15,2.72,1.05,NA,NA,NA,26.63,53.75,2.57,95.00,0.00,0.00,227.50,763.00,NA
2019-01-03 16:00:00,86.00,149.00,2.37,25.40,15.45,13.05,16.85,0.81,144.25,2.50,2.98,1.08,NA,NA,NA,25.95,58.00,2.00,88.50,0.00,0.00,97.50,763.00,NA
2019-01-03 17:00:00,98.00,164.00,2.70,36.50,21.57,12.25,14.15,0.88,153.48,3.20,4.63,1.55,NA,NA,NA,24.75,64.25,1.93,92.00,0.00,0.00,11.00,763.50,NA
2019-01-03 18:00:00,106.50,175.50,3.40,70.02,40.03,12.00,13.45,1.20,149.90,3.60,6.45,2.20,NA,NA,NA,24.00,69.25,1.00,71.50,0.00,0.00,7.00,764.50,NA
2019-01-03 19:00:00,112.75,169.00,2.70,73.38,41.20,13.40,11.72,1.32,166.15,4.20,7.95,3.27,NA,NA,NA,23.78,71.75,0.78,70.00,0.00,0.00,7.00,765.50,NA
2019-01-03 20:00:00,115.50,169.75,9.52,98.85,60.35,13.98,11.35,1.58,144.75,4.12,7.62,3.33,NA,NA,NA,23.58,73.50,0.75,95.75,0.00,0.00,7.00,766.00,NA
2019-01-03 21:00:00,122.25,189.00,22.12,161.48,103.85,15.85,12.35,2.34,91.85,6.75,12.90,5.93,NA,NA,NA,23.32,74.50,0.65,25.50,0.00,0.00,7.00,766.00,NA
2019-01-03 22:00:00,137.00,215.25,50.05,181.92,137.43,14.93,12.70,2.74,83.57,8.00,15.57,8.68,NA,NA,NA,22.93,75.25,0.60,335.25,0.00,0.00,7.00,766.00,NA
2019-01-03 23:00:00,141.75,255.75,70.55,182.42,154.40,15.28,20.85,2.07,61.85,9.00,17.30,10.28,NA,NA,NA,21.82,75.00,0.77,275.00,0.00,0.00,7.00,766.00,NA
2019-01-04 00:00:00,165.00,357.00,81.75,182.98,163.80,15.48,35.67,1.58,52.75,7.45,13.72,7.90,NA,NA,NA,21.58,75.00,0.70,250.00,0.00,0.00,7.00,765.00,NA
2019-01-04 01:00:00,160.50,346.50,53.20,157.58,127.05,13.47,16.20,1.26,38.25,6.95,12.28,6.78,NA,NA,NA,21.12,75.50,0.53,255.75,0.00,0.00,7.00,765.00,NA
2019-01-04 02:00:00,145.75,309.75,65.40,152.45,134.28,15.63,12.43,1.24,41.25,5.93,10.60,5.25,NA,NA,NA,20.92,76.50,0.45,253.50,0.00,0.00,7.00,764.25,NA
2019-01-04 03:00:00,147.25,314.50,56.78,139.25,120.22,19.65,33.13,1.09,40.05,6.07,10.85,5.18,NA,NA,NA,20.57,77.50,0.70,251.75,0.00,0.00,7.00,764.00,NA
2019-01-04 04:00:00,156.75,350.50,42.32,135.62,106.52,12.85,15.67,1.07,32.52,7.85,11.35,5.30,NA,NA,NA,20.30,78.75,0.40,251.00,0.00,0.00,7.00,764.00,NA
2019-01-04 05:00:00,146.00,301.75,42.63,126.17,101.77,15.00,13.80,1.08,32.18,8.72,9.85,4.15,NA,NA,NA,20.05,79.00,0.75,248.50,0.00,0.00,7.00,764.25,NA
2019-01-04 06:00:00,163.00,347.75,68.65,147.25,134.12,12.72,12.65,1.09,24.70,5.98,9.12,3.27,NA,NA,NA,19.65,80.00,0.50,263.50,0.00,0.00,9.25,765.75,NA
2019-01-04 07:00:00,161.50,289.75,86.65,174.58,163.38,15.80,45.77,1.94,48.35,5.93,8.97,3.60,NA,NA,NA,20.93,77.25,0.58,226.00,0.00,0.00,74.00,767.50,NA
2019-01-04 08:00:00,220.00,451.00,105.35,232.00,209.10,17.15,64.90,2.68,74.80,8.75,13.80,6.85,NA,NA,NA,22.90,73.50,0.75,238.00,0.00,0.00,147.00,768.50,NA
2019-01-04 09:00:00,263.50,263.00,21.90,119.37,81.28,16.98,42.65,2.18,119.00,10.25,16.90,9.40,NA,NA,NA,25.68,63.25,1.45,179.25,0.00,0.00,310.50,768.25,NA
2019-01-04 10:00:00,157.00,263.00,3.25,28.45,17.75,13.80,26.70,0.84,160.90,4.50,7.55,4.35,NA,NA,NA,27.15,57.00,1.90,101.50,0.00,0.00,400.00,768.00,NA
2019-01-04 11:00:00,94.00,154.00,2.15,22.50,13.70,21.95,22.50,0.70,181.30,3.50,4.90,2.57,NA,NA,NA,26.95,58.00,2.60,103.50,0.00,0.00,357.25,766.50,NA
2019-01-04 12:00:00,91.00,147.50,4.15,21.85,15.00,13.20,23.98,0.75,182.22,3.40,4.05,1.80,NA,NA,NA,26.93,58.00,2.78,100.25,0.00,0.00,405.00,765.00,NA
2019-01-04 13:00:00,91.00,149.00,2.58,18.55,11.92,14.58,28.78,0.81,182.40,2.75,3.58,1.60,NA,NA,NA,26.82,58.75,3.35,76.50,0.00,0.00,422.25,764.00,NA
2019-01-04 14:00:00,95.25,153.75,2.93,16.22,11.02,15.38,27.93,0.81,183.48,2.47,3.03,1.35,NA,NA,NA,26.60,60.50,3.62,76.00,0.00,0.00,335.25,763.00,NA
2019-01-04 15:00:00,96.75,156.25,2.07,17.10,10.80,14.95,22.55,0.86,194.42,2.35,2.57,1.30,NA,NA,NA,26.17,65.00,3.10,78.00,0.00,0.00,199.25,762.75,NA
2019-01-04 16:00:00,99.00,157.00,1.63,23.78,14.00,15.15,18.17,0.96,NA,2.50,2.93,1.37,NA,NA,NA,25.45,70.00,2.75,77.25,0.00,0.00,89.50,762.50,NA
2019-01-04 17:00:00,115.75,172.25,2.37,42.12,24.38,13.43,13.88,1.09,NA,2.93,3.68,1.33,NA,NA,NA,24.50,75.50,2.20,70.75,0.00,0.00,9.75,763.50,NA
2019-01-04 18:00:00,121.00,185.00,3.05,47.85,27.90,14.75,11.65,1.12,NA,3.70,5.60,2.00,NA,NA,NA,24.05,78.50,2.50,67.50,0.00,0.00,7.00,764.50,NA
2019-01-04 19:00:00,128.50,182.00,2.68,52.05,29.83,13.53,10.33,1.16,NA,3.68,5.60,2.32,NA,NA,NA,23.85,79.75,1.97,70.50,0.00,0.00,7.00,765.75,NA
2019-01-04 20:00:00,124.00,181.75,2.65,47.12,27.20,16.02,10.10,1.13,NA,3.65,5.60,2.25,NA,NA,NA,23.68,80.00,1.60,107.50,0.00,0.00,7.00,766.00,NA
2019-01-04 21:00:00,129.25,183.50,4.05,80.95,46.40,17.63,11.30,1.42,180.85,3.52,5.72,2.30,NA,NA,NA,23.42,80.25,1.25,181.00,0.00,0.00,7.00,766.25,NA
2019-01-04 22:00:00,135.75,187.50,2.67,52.40,30.05,18.40,12.03,1.14,192.45,3.92,6.77,3.05,NA,NA,NA,23.18,81.00,1.40,192.75,0.00,0.00,7.00,766.25,NA
2019-01-04 23:00:00,135.00,177.00,2.82,29.60,17.97,18.20,11.92,0.94,NA,3.32,5.15,2.10,NA,NA,NA,22.92,81.50,1.27,153.25,0.00,0.00,7.00,765.50,NA
2019-01-05 00:00:00,120.75,175.00,2.20,18.32,11.55,18.78,11.45,0.81,199.30,2.72,8.42,1.15,NA,NA,NA,22.65,82.00,1.45,200.25,0.00,0.00,7.00,765.00,NA
2019-01-05 01:00:00,124.00,163.50,1.80,14.67,9.27,17.15,10.25,0.72,NA,2.40,5.37,0.82,NA,NA,NA,22.42,82.75,1.40,167.75,0.00,0.00,7.00,763.50,NA
2019-01-05 02:00:00,126.50,162.75,2.30,12.60,8.55,19.20,9.15,0.71,NA,2.40,3.80,0.48,NA,NA,NA,22.20,83.00,1.65,180.25,0.00,0.00,7.00,763.00,NA
2019-01-05 03:00:00,121.25,158.50,2.85,13.08,9.27,21.85,8.93,0.67,NA,2.30,4.48,0.58,NA,NA,NA,22.10,82.75,2.07,196.00,0.00,0.00,7.00,763.00,NA
2019-01-05 04:00:00,117.00,155.25,3.15,15.75,10.95,15.33,9.40,0.69,193.35,2.22,2.57,0.48,NA,NA,NA,21.90,82.00,1.85,250.75,0.00,0.00,7.00,763.00,NA
2019-01-05 05:00:00,110.75,153.25,2.22,27.95,16.68,16.85,10.48,0.78,169.12,2.22,2.10,0.45,NA,NA,NA,21.87,81.25,1.82,249.25,0.00,0.00,7.00,763.00,NA
2019-01-05 06:00:00,113.00,168.25,6.50,73.78,44.53,16.75,12.38,0.99,132.95,2.50,2.30,0.77,NA,NA,NA,21.80,80.25,1.25,254.00,0.00,0.00,9.00,764.50,NA
2019-01-05 07:00:00,124.50,187.75,7.20,86.30,51.78,14.93,14.95,1.10,117.17,3.35,3.88,1.20,NA,NA,NA,22.40,77.25,1.22,263.25,0.00,0.00,66.00,765.75,NA
2019-01-05 08:00:00,129.50,191.50,3.62,44.60,26.62,14.88,16.83,1.03,158.55,3.53,3.93,1.40,NA,NA,NA,24.10,70.50,1.70,172.00,0.00,0.00,184.00,767.50,NA
2019-01-05 09:00:00,124.25,181.75,2.93,36.47,21.77,17.35,18.78,0.93,166.08,3.30,3.72,1.67,NA,NA,NA,25.38,65.00,1.92,147.00,0.00,0.00,288.75,767.00,NA
2019-01-05 10:00:00,113.50,177.75,3.25,36.28,21.95,20.95,19.10,0.94,171.55,3.37,3.57,1.23,NA,NA,NA,25.95,61.25,1.27,124.00,0.00,0.00,378.00,763.75,NA
2019-01-05 11:00:00,108.00,184.25,2.65,29.10,17.60,24.20,17.00,0.79,174.15,3.50,4.50,0.83,NA,NA,NA,25.68,61.50,1.03,87.75,0.00,0.00,336.50,761.00,NA
2019-01-05 12:00:00,113.75,176.75,3.48,22.97,15.00,12.98,16.90,0.81,159.27,3.48,4.10,0.95,NA,NA,NA,26.08,61.50,3.00,103.00,0.00,0.00,399.75,762.75,NA
2019-01-05 13:00:00,110.50,166.50,2.90,22.55,14.35,14.12,17.28,0.88,136.92,2.95,3.45,0.90,NA,NA,NA,26.35,60.25,3.08,90.00,0.00,0.00,413.25,761.75,NA
2019-01-05 14:00:00,101.25,156.75,2.25,19.40,12.15,13.30,17.30,0.82,135.97,2.55,2.68,0.70,NA,NA,NA,26.10,59.75,3.43,80.00,0.00,0.00,326.75,760.50,NA
2019-01-05 15:00:00,97.50,161.75,3.33,20.42,13.58,11.70,15.35,0.84,139.33,2.40,2.55,0.68,NA,NA,NA,26.18,61.50,2.30,105.00,0.00,0.00,211.00,760.00,NA
2019-01-05 16:00:00,104.50,169.50,2.35,25.62,15.50,11.08,12.95,0.87,146.12,2.65,3.25,1.00,NA,NA,NA,25.35,65.25,2.33,81.50,0.00,0.00,79.75,760.00,NA
2019-01-05 17:00:00,106.75,171.25,2.50,39.05,22.78,11.62,12.00,0.99,146.67,2.70,3.70,1.20,NA,NA,NA,24.50,68.50,1.82,75.50,0.00,0.00,10.75,760.50,NA
2019-01-05 18:00:00,109.00,178.00,2.18,65.07,36.40,11.62,11.38,1.20,133.03,3.42,6.42,1.98,NA,NA,NA,24.00,70.50,1.68,81.25,0.00,0.00,7.00,761.75,NA
2019-01-05 19:00:00,116.50,NA,2.30,71.42,39.88,11.75,12.15,1.32,130.12,3.80,6.92,2.35,NA,NA,NA,23.78,71.50,1.55,91.50,0.00,0.00,7.00,762.50,NA
2019-01-05 20:00:00,121.00,NA,3.43,87.55,49.38,11.80,11.95,1.41,110.80,4.23,6.93,2.75,NA,NA,NA,23.33,72.00,1.25,113.50,0.00,0.00,7.00,763.00,NA
2019-01-05 21:00:00,128.25,NA,2.93,78.98,44.38,12.95,12.75,1.31,100.62,4.35,7.55,3.00,NA,NA,NA,23.10,72.00,1.10,85.75,0.00,0.00,7.00,763.50,NA
2019-01-05 22:00:00,123.25,NA,2.20,72.12,40.15,12.75,12.73,1.16,102.65,3.73,5.83,2.32,NA,NA,NA,22.82,72.50,1.28,63.75,0.00,0.00,7.00,763.00,NA
2019-01-05 23:00:00,125.25,NA,3.12,62.92,36.00,12.50,12.63,1.05,104.15,3.48,4.77,1.78,NA,NA,NA,22.55,74.00,1.00,175.50,0.00,0.00,7.00,762.50,NA
2019-01-06 00:00:00,124.75,NA,2.80,51.18,29.45,12.72,12.33,0.91,110.52,3.50,5.78,1.42,NA,NA,NA,22.37,74.00,1.03,146.00,0.00,0.00,7.00,761.75,NA
2019-01-06 01:00:00,112.00,NA,15.75,107.05,69.73,12.27,12.05,1.12,70.97,3.32,5.65,1.18,NA,NA,NA,22.07,75.00,0.80,155.50,0.00,0.00,7.00,761.00,NA
2019-01-06 02:00:00,149.25,NA,52.45,155.30,125.25,16.60,14.03,1.36,53.00,5.28,8.58,2.93,NA,NA,NA,21.15,78.25,0.75,250.75,0.00,0.00,7.00,761.00,NA
2019-01-06 03:00:00,173.25,NA,42.18,136.65,106.95,18.85,12.40,1.29,40.38,5.83,10.10,4.07,NA,NA,NA,20.68,80.50,0.75,242.25,0.00,0.00,7.00,760.50,NA
2019-01-06 04:00:00,169.00,NA,35.05,129.10,97.18,13.62,13.65,1.23,33.45,6.20,11.38,3.77,NA,NA,NA,20.15,81.75,0.68,277.00,0.00,0.00,7.00,761.00,NA
2019-01-06 05:00:00,165.00,NA,18.68,117.95,77.93,13.03,11.95,1.26,31.50,6.05,11.88,3.32,NA,NA,NA,20.08,82.00,0.73,258.50,0.00,0.00,7.00,761.75,NA
2019-01-06 06:00:00,167.75,NA,30.58,163.40,111.73,12.35,11.75,1.31,31.27,5.68,10.55,2.92,NA,NA,NA,20.70,80.50,0.80,266.00,0.00,0.00,8.75,762.75,NA
2019-01-06 07:00:00,161.75,NA,32.08,144.83,103.10,12.83,13.15,1.69,47.45,5.25,8.65,2.82,NA,NA,NA,21.75,76.75,0.70,270.25,0.00,0.00,61.50,764.25,NA
2019-01-06 08:00:00,173.00,NA,24.72,141.45,95.33,14.25,21.60,1.77,61.65,7.23,12.62,4.88,NA,NA,NA,23.15,73.75,0.80,235.50,0.00,0.00,155.25,764.50,NA
