Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-03-13 13:00:00,78.50,150.50,4.00,22.02,14.97,13.32,4.03,0.42,59.35,0.00,0.00,0.00,NA,NA,NA,32.95,62.50,1.40,141.75,0.00,0.00,434.50,747.75,0.18
2022-03-13 14:00:00,82.75,173.00,2.35,21.70,13.42,13.52,4.00,0.49,54.78,0.00,0.00,0.00,NA,NA,NA,32.17,66.75,1.38,150.25,0.00,0.00,306.50,746.00,0.12
2022-03-13 15:00:00,89.00,169.75,2.25,19.45,12.15,13.92,3.68,0.48,52.52,0.00,0.00,0.00,NA,NA,NA,32.28,69.00,0.92,172.50,0.00,0.00,246.50,746.00,0.00
2022-03-13 16:00:00,79.00,157.25,3.22,17.98,12.20,14.10,3.18,0.53,50.92,0.00,0.00,0.00,NA,NA,NA,31.00,73.00,1.45,174.25,0.00,0.00,154.75,746.00,-0.02
2022-03-13 17:00:00,64.25,140.75,2.70,14.35,9.82,14.82,12.70,0.32,39.28,0.00,0.00,0.00,NA,NA,NA,29.67,73.75,2.30,185.50,0.00,0.00,48.00,747.00,-0.12
2022-03-13 18:00:00,55.00,112.25,3.25,21.30,13.98,12.12,10.45,0.22,31.15,0.00,0.00,0.00,NA,NA,NA,28.60,73.00,1.35,204.50,0.00,0.00,8.00,748.25,-0.10
2022-03-13 19:00:00,52.25,102.50,5.90,41.80,27.02,9.48,9.98,0.46,24.70,0.00,0.00,0.00,NA,NA,NA,28.38,71.75,0.30,223.75,0.00,0.00,8.00,749.00,-0.08
2022-03-13 20:00:00,59.00,134.75,16.15,89.58,60.78,12.00,10.70,1.16,11.48,0.00,0.00,0.00,NA,NA,NA,27.85,71.00,0.30,286.00,0.00,0.00,8.00,749.75,0.00
2022-03-13 21:00:00,77.00,218.00,10.93,63.37,42.60,14.73,9.67,0.88,17.47,0.00,0.00,0.00,NA,NA,NA,27.30,72.00,0.30,285.00,0.00,0.00,8.00,749.33,0.00
2022-03-13 22:00:00,49.00,120.50,6.10,55.38,34.43,13.45,10.80,0.20,20.60,0.00,0.00,0.00,NA,NA,NA,26.88,70.75,0.30,293.00,0.00,0.00,8.00,748.00,0.00
2022-03-13 23:00:00,46.00,113.00,5.13,48.67,30.03,11.60,15.27,0.10,21.43,0.00,0.00,0.00,NA,NA,NA,26.60,72.33,0.30,272.00,0.00,0.00,8.00,748.00,0.00
2022-03-14 00:00:00,57.00,139.33,7.30,73.00,44.80,9.70,15.73,0.50,14.93,0.00,0.00,0.00,NA,NA,NA,25.70,71.67,0.30,293.33,0.00,0.00,8.00,747.00,0.00
2022-03-14 01:00:00,67.50,170.00,11.00,79.40,51.18,8.12,10.82,0.38,5.70,0.00,0.00,0.00,NA,NA,NA,23.78,74.00,0.30,298.00,0.00,0.00,8.00,747.50,0.00
2022-03-14 02:00:00,67.75,156.75,7.98,68.95,43.18,7.15,8.28,0.19,7.50,0.00,0.00,0.00,NA,NA,NA,23.75,73.50,0.30,290.00,0.00,0.00,8.00,748.00,0.00
2022-03-14 03:00:00,64.75,133.50,16.40,88.40,60.35,5.13,8.23,0.40,8.20,0.00,0.00,0.00,NA,NA,NA,23.35,73.50,0.30,277.75,0.00,0.00,8.00,748.00,0.00
2022-03-14 04:00:00,66.75,127.50,22.60,89.25,65.82,5.93,8.62,0.47,4.78,0.00,0.00,0.00,NA,NA,NA,23.55,73.25,0.30,251.50,0.00,0.00,8.00,748.25,0.00
2022-03-14 05:00:00,68.25,128.50,80.90,99.82,118.88,10.45,12.82,0.66,5.00,0.00,0.00,0.00,NA,NA,NA,23.78,73.75,0.30,225.50,0.00,0.00,8.00,748.50,0.00
2022-03-14 06:00:00,77.75,152.00,100.10,107.57,138.57,12.05,14.23,0.92,4.32,0.00,0.00,0.00,NA,NA,NA,23.98,73.75,0.30,244.50,0.00,0.00,27.00,748.00,0.00
2022-03-14 07:00:00,88.00,190.00,85.28,130.38,138.68,27.17,13.95,1.23,6.40,0.00,0.00,0.00,NA,NA,NA,27.42,67.00,0.30,277.75,0.00,0.00,134.75,748.75,0.00
2022-03-14 08:00:00,100.00,253.25,28.50,162.35,109.55,10.18,21.82,1.31,19.90,0.00,0.02,0.00,NA,NA,NA,33.58,56.00,0.30,259.25,0.00,0.00,264.75,749.00,0.00
2022-03-14 09:00:00,113.50,278.75,6.82,82.52,49.42,15.70,23.50,1.29,63.02,0.10,0.02,0.05,NA,NA,NA,34.88,54.25,0.30,171.00,0.00,0.00,389.25,749.50,0.00
2022-03-14 10:00:00,90.00,219.33,3.80,41.80,25.33,11.57,12.30,0.82,58.97,0.03,0.03,0.00,NA,NA,NA,35.10,53.33,0.33,153.67,0.00,0.00,489.33,750.33,0.10
2022-03-14 11:00:00,69.75,166.50,2.70,32.60,19.50,11.40,12.20,0.74,61.75,0.02,0.08,0.05,NA,NA,NA,34.90,54.75,0.80,154.25,0.00,0.00,537.50,749.75,0.15
2022-03-14 12:00:00,68.50,155.50,10.50,28.17,24.67,9.03,10.38,0.31,62.05,0.00,0.00,0.00,NA,NA,NA,34.38,57.00,1.83,172.50,0.00,0.00,545.50,749.00,0.02
2022-03-14 13:00:00,62.00,131.25,3.80,20.12,13.77,13.30,9.85,0.25,46.40,0.00,0.00,0.00,NA,NA,NA,33.98,60.75,1.78,173.50,0.00,0.00,506.50,747.50,0.00
2022-03-14 14:00:00,47.25,112.50,3.23,18.50,11.82,13.15,10.15,0.30,45.80,0.00,0.00,0.00,NA,NA,NA,34.20,58.50,1.48,170.75,0.00,0.00,419.75,746.00,0.05
2022-03-14 15:00:00,46.25,100.75,3.88,17.88,12.68,13.28,9.68,0.34,49.90,0.02,0.08,0.00,NA,NA,NA,34.15,55.25,1.60,177.25,0.00,0.00,245.50,745.25,-0.10
2022-03-14 16:00:00,46.50,112.50,2.88,31.02,18.85,10.40,11.15,0.44,50.10,0.00,0.00,0.00,NA,NA,NA,34.22,51.75,0.80,190.75,0.00,0.00,145.00,745.00,-0.12
2022-03-14 17:00:00,69.75,145.50,5.35,55.48,33.85,9.65,16.98,0.58,40.90,0.02,0.05,0.00,NA,NA,NA,33.65,49.00,0.30,207.00,0.00,0.00,34.75,746.00,-0.10
2022-03-14 18:00:00,89.00,189.50,10.20,83.32,52.62,6.13,15.00,0.75,11.15,0.00,0.02,0.00,NA,NA,NA,31.62,49.75,0.30,216.75,0.00,0.00,8.00,747.75,-0.08
2022-03-14 19:00:00,88.50,230.50,28.70,137.43,96.43,9.10,14.18,1.96,23.65,0.00,0.00,0.00,NA,NA,NA,30.12,57.50,0.30,287.00,0.00,0.00,8.00,748.25,0.00
2022-03-14 20:00:00,90.25,287.50,21.18,110.25,75.88,7.85,12.10,1.38,6.95,0.00,0.00,0.00,NA,NA,NA,29.45,56.25,0.30,289.75,0.00,0.00,7.50,749.00,0.00
2022-03-14 21:00:00,75.00,189.00,13.28,103.80,66.00,8.67,13.42,0.90,14.00,0.00,0.00,0.00,NA,NA,NA,29.22,55.00,0.30,281.25,0.00,0.00,7.75,748.50,0.00
2022-03-14 22:00:00,83.75,210.00,15.55,118.62,75.72,10.23,17.90,0.56,17.60,0.00,0.00,0.00,NA,NA,NA,28.33,56.50,0.30,275.75,0.00,0.00,8.00,748.00,0.00
2022-03-14 23:00:00,92.00,228.00,17.25,134.10,85.35,8.90,16.30,0.72,4.30,0.00,0.00,0.00,NA,NA,NA,27.45,58.50,0.30,270.00,0.00,0.00,7.50,747.50,0.00
2022-03-15 00:00:00,95.50,260.00,39.20,140.50,106.62,15.15,8.90,0.64,6.70,0.00,0.00,0.00,NA,NA,NA,26.45,63.25,0.30,267.50,0.00,0.00,8.00,747.00,0.00
2022-03-15 01:00:00,100.75,304.50,20.30,124.38,82.65,7.30,9.07,0.63,5.42,0.00,0.00,0.00,NA,NA,NA,25.70,66.50,0.30,267.25,0.00,0.00,8.00,746.50,0.00
2022-03-15 02:00:00,104.00,279.33,24.37,112.23,79.47,4.27,4.17,0.35,15.00,0.00,0.00,0.00,NA,NA,NA,25.13,68.00,0.30,270.67,0.00,0.00,8.00,747.00,0.00
2022-03-15 03:00:00,102.50,296.25,24.90,99.88,73.38,5.87,1.67,0.34,21.85,0.00,0.00,0.00,NA,NA,NA,24.17,67.25,0.30,270.25,0.00,0.00,8.00,747.00,0.00
2022-03-15 04:00:00,91.75,265.00,21.85,101.45,71.70,5.60,0.30,0.34,9.35,0.05,0.05,0.05,NA,NA,NA,23.48,67.25,0.30,281.75,0.00,0.00,8.00,747.00,0.00
2022-03-15 05:00:00,90.67,227.00,43.87,110.00,94.23,5.85,12.83,0.50,8.70,0.00,0.00,0.00,NA,NA,NA,23.37,67.00,0.30,290.00,0.00,0.00,8.00,746.67,0.00
2022-03-15 06:00:00,98.67,217.67,146.17,136.23,191.33,57.60,14.27,0.99,5.43,0.03,0.03,0.00,NA,NA,NA,22.97,70.00,0.30,282.33,0.00,0.00,28.00,746.67,0.00
2022-03-15 07:00:00,122.00,276.25,96.52,137.85,151.80,20.83,15.48,1.70,17.27,0.00,0.00,0.00,NA,NA,NA,27.42,64.50,0.30,246.00,0.00,0.00,118.75,747.00,0.00
2022-03-15 08:00:00,134.25,314.50,8.12,96.60,58.00,17.33,24.70,0.88,38.22,0.00,0.00,0.00,NA,NA,NA,33.25,55.50,0.30,150.00,0.00,0.00,284.25,747.00,0.00
2022-03-15 09:00:00,111.25,227.50,4.25,43.48,26.58,13.12,15.48,0.56,60.25,0.00,0.05,0.00,NA,NA,NA,33.42,59.50,0.30,149.25,0.00,0.00,408.25,748.25,0.02
2022-03-15 10:00:00,94.25,199.75,4.88,39.30,24.85,9.62,11.15,0.00,58.65,0.00,0.05,0.00,NA,NA,NA,34.38,59.50,0.40,168.75,0.00,0.00,499.00,748.75,0.05
2022-03-15 11:00:00,96.33,222.67,3.90,35.20,21.90,11.40,11.15,0.00,53.30,0.00,0.07,0.00,NA,NA,NA,34.20,60.67,1.43,167.67,0.00,0.00,537.33,748.33,0.00
2022-03-15 12:00:00,78.50,196.00,NA,NA,NA,NA,NA,NA,20.55,0.00,0.00,0.00,NA,NA,NA,33.70,63.50,2.00,170.00,0.00,0.00,539.50,NA,0.00
2022-03-15 13:00:00,56.00,134.00,NA,NA,NA,NA,NA,NA,21.33,0.00,0.00,0.00,NA,NA,NA,33.03,66.33,2.93,175.67,0.00,0.00,509.33,NA,-0.10
2022-03-15 14:00:00,47.33,104.00,NA,NA,NA,NA,NA,NA,36.73,0.00,0.00,0.03,NA,NA,NA,34.03,62.67,2.13,176.33,0.00,0.00,428.00,NA,0.00
2022-03-15 15:00:00,41.00,97.00,NA,NA,NA,NA,NA,NA,50.27,0.00,0.00,0.00,NA,NA,NA,35.07,55.67,1.50,178.67,0.00,0.00,267.67,NA,-0.07
2022-03-15 16:00:00,49.00,111.50,NA,NA,NA,NA,8.00,0.41,39.00,0.00,0.05,0.00,NA,NA,NA,34.90,49.50,0.60,207.00,0.00,0.00,123.00,744.00,-0.15
2022-03-15 17:00:00,52.00,121.75,6.90,53.20,33.88,4.22,14.25,0.49,12.90,0.02,0.00,0.00,NA,NA,NA,33.55,50.75,0.45,211.50,0.00,0.00,34.25,744.25,-0.12
2022-03-15 18:00:00,57.67,141.33,6.83,53.93,34.23,6.43,12.07,0.32,37.23,0.00,0.00,0.30,NA,NA,NA,31.33,54.00,0.30,210.67,0.00,0.00,7.33,746.33,-0.10
2022-03-15 19:00:00,61.50,145.50,7.88,66.00,41.52,6.18,11.88,0.69,25.52,0.00,0.02,0.02,NA,NA,NA,29.98,63.00,0.30,230.00,0.00,0.00,7.00,747.00,-0.05
2022-03-15 20:00:00,62.75,180.00,15.20,97.95,64.45,6.12,13.15,1.12,12.32,0.00,0.00,0.00,NA,NA,NA,28.72,68.75,0.30,284.75,0.00,0.00,7.00,747.75,0.00
2022-03-15 21:00:00,76.50,249.75,9.60,77.25,48.90,5.85,11.92,0.56,16.15,0.00,0.00,0.00,NA,NA,NA,27.85,74.50,0.30,277.25,0.00,0.00,7.50,747.75,0.00
2022-03-15 22:00:00,65.25,137.25,7.60,72.25,44.60,2.80,13.65,0.42,23.75,0.00,0.00,0.00,NA,NA,NA,27.22,75.25,0.30,268.75,0.00,0.00,7.00,746.00,0.00
2022-03-15 23:00:00,63.00,144.00,8.40,73.50,45.90,1.95,14.65,0.32,22.10,0.00,0.00,0.00,NA,NA,NA,27.15,74.00,0.30,284.00,0.00,0.00,7.00,746.00,0.00
2022-03-16 00:00:00,66.75,139.75,6.58,59.10,36.80,1.85,11.38,0.32,21.48,0.00,0.00,0.00,NA,NA,NA,26.62,77.50,0.30,297.25,0.00,0.00,7.25,745.75,0.00
2022-03-16 01:00:00,61.25,128.50,6.22,57.20,35.47,3.47,10.90,0.25,18.72,0.00,0.00,0.00,NA,NA,NA,25.85,79.00,0.30,290.00,0.00,0.00,7.25,745.25,0.00
2022-03-16 02:00:00,59.00,134.25,4.68,38.85,24.48,7.68,10.00,0.19,20.00,0.00,0.02,0.00,NA,NA,NA,25.68,76.00,0.30,294.00,0.00,0.00,7.00,746.00,0.00
2022-03-16 03:00:00,67.75,137.50,4.53,40.43,19.62,9.77,9.32,0.18,20.07,0.00,0.00,0.00,NA,NA,NA,25.78,73.00,0.30,255.25,0.00,0.00,7.25,746.00,0.00
2022-03-16 04:00:00,67.67,141.67,8.33,58.93,38.10,6.07,9.83,0.26,14.53,0.00,0.00,0.00,NA,NA,NA,25.33,73.00,0.30,222.00,0.00,0.00,8.00,746.00,0.00
2022-03-16 05:00:00,70.67,154.67,10.90,79.43,51.10,4.57,15.03,0.34,13.03,0.07,0.00,0.00,NA,NA,NA,25.57,69.00,0.30,212.00,0.00,0.00,7.67,745.67,0.00
2022-03-16 06:00:00,73.75,162.00,16.83,107.72,70.97,1.52,16.58,0.50,13.15,0.02,0.02,0.00,NA,NA,NA,25.52,64.25,0.30,275.00,0.00,0.00,27.75,745.00,0.00
2022-03-16 07:00:00,76.75,184.25,13.25,103.88,66.05,1.90,17.20,0.72,18.92,0.00,0.00,0.00,NA,NA,NA,28.40,56.25,0.30,296.75,0.00,0.00,133.00,745.25,0.00
2022-03-16 08:00:00,91.25,222.25,17.55,132.22,84.55,0.85,25.20,0.94,20.72,0.00,0.00,0.00,NA,NA,NA,32.15,51.00,0.30,297.00,0.00,0.00,286.50,746.00,0.00
2022-03-16 09:00:00,94.00,238.50,11.80,113.10,69.72,5.75,34.80,0.72,18.25,0.00,0.02,0.00,NA,NA,NA,35.45,46.50,0.85,286.25,0.00,0.00,414.25,746.25,0.00
2022-03-16 10:00:00,70.50,216.25,126.40,80.75,145.75,18.20,18.80,0.24,22.80,0.02,0.00,0.00,NA,NA,NA,39.10,40.75,1.42,280.00,0.00,0.00,509.25,747.00,0.00
2022-03-16 11:00:00,65.75,202.50,277.40,109.10,283.60,NA,24.40,0.35,31.32,0.00,0.00,0.00,NA,NA,NA,41.68,41.75,0.82,224.50,0.00,0.00,548.50,747.00,0.00
2022-03-16 12:00:00,65.33,199.00,16.65,37.40,35.15,7.30,NA,0.29,36.23,0.00,0.00,0.00,NA,NA,NA,38.80,49.33,2.20,195.00,0.00,0.00,546.00,746.00,-0.20
2022-03-16 13:00:00,48.00,162.00,4.80,21.53,15.33,14.07,NA,0.22,30.97,0.00,0.00,0.00,NA,NA,NA,36.20,55.00,2.07,183.00,0.00,0.00,495.33,745.00,-0.17
2022-03-16 14:00:00,46.67,138.33,4.73,26.10,17.77,12.53,NA,0.28,35.17,0.00,0.00,0.00,NA,NA,NA,37.93,48.67,2.23,201.67,0.00,0.00,413.67,743.00,-0.13
2022-03-16 15:00:00,47.50,132.50,4.62,30.60,20.02,12.05,NA,0.52,40.60,0.00,0.00,0.00,NA,NA,NA,37.88,50.75,1.67,205.50,0.00,0.00,237.25,742.00,-0.12
2022-03-16 16:00:00,56.00,144.67,2.67,24.43,15.17,13.17,NA,0.64,36.43,0.00,0.00,0.00,NA,NA,NA,33.80,65.00,1.43,186.33,0.00,0.00,125.33,742.67,-0.13
2022-03-16 17:00:00,49.25,127.25,3.95,22.68,15.30,12.50,13.15,0.66,25.25,0.00,0.00,0.00,NA,NA,NA,30.80,74.00,2.05,205.00,0.00,0.00,34.75,743.25,-0.20
2022-03-16 18:00:00,42.25,105.25,5.25,33.72,22.22,10.42,10.48,0.32,20.08,0.00,0.00,0.00,NA,NA,NA,29.67,74.00,2.47,221.50,0.00,0.00,8.00,745.25,-0.15
2022-03-16 19:00:00,52.75,149.50,23.22,97.52,70.75,5.03,14.20,1.82,6.42,0.00,0.00,0.00,NA,NA,NA,29.63,72.50,1.10,238.00,0.00,0.00,8.00,746.25,-0.05
2022-03-16 20:00:00,71.25,240.50,15.35,73.25,51.42,16.45,14.20,1.38,9.12,0.00,0.00,0.00,NA,NA,NA,29.15,72.25,0.30,271.25,0.00,0.00,8.00,747.00,-0.05
2022-03-16 21:00:00,66.00,230.00,13.90,77.53,52.53,10.83,12.27,1.44,7.93,0.00,0.00,0.00,NA,NA,NA,28.73,74.00,0.30,263.67,0.00,0.00,8.00,747.00,0.00
2022-03-16 22:00:00,67.00,230.00,7.83,62.57,39.67,12.03,13.50,0.89,11.57,0.00,0.00,0.00,NA,NA,NA,28.00,76.33,0.30,266.00,0.00,0.00,8.00,745.33,-0.07
2022-03-16 23:00:00,63.00,189.00,7.63,64.97,40.73,10.63,12.13,0.53,10.30,0.00,0.00,0.00,NA,NA,NA,27.57,77.67,0.30,277.00,0.00,0.00,8.00,745.00,0.00
2022-03-17 00:00:00,45.67,159.33,4.43,55.63,33.20,13.30,8.70,0.42,11.50,0.00,0.00,0.00,NA,NA,NA,26.93,80.00,0.30,291.00,0.00,0.00,8.00,744.67,0.00
2022-03-17 01:00:00,47.25,138.75,4.57,57.68,34.40,11.18,7.15,0.38,10.20,0.00,0.00,0.00,NA,NA,NA,26.58,81.75,0.30,290.50,0.00,0.00,8.00,744.25,0.00
2022-03-17 02:00:00,46.25,135.75,4.32,58.72,34.75,9.57,5.15,0.23,8.50,0.00,0.00,0.00,NA,NA,NA,26.17,83.00,0.30,297.00,0.00,0.00,9.00,745.00,0.00
2022-03-17 03:00:00,41.75,135.25,4.70,44.35,27.42,12.50,3.95,0.13,10.23,0.00,0.00,0.00,NA,NA,NA,25.85,82.25,0.30,284.50,0.00,0.00,9.00,745.00,0.00
2022-03-17 04:00:00,47.00,128.25,4.60,38.97,24.48,10.30,3.88,0.18,12.38,0.00,0.00,0.00,NA,NA,NA,25.75,82.00,0.30,277.75,0.00,0.00,9.00,745.00,0.00
2022-03-17 05:00:00,57.00,136.33,6.30,61.87,38.00,7.80,13.30,0.31,6.30,0.00,0.00,0.00,NA,NA,NA,25.37,81.67,0.30,272.00,0.00,0.00,9.00,745.00,0.00
2022-03-17 06:00:00,67.00,157.50,11.90,64.05,43.75,9.92,19.10,0.61,8.15,0.00,0.00,0.00,NA,NA,NA,25.32,81.50,0.30,284.75,0.00,0.00,28.00,744.50,0.00
2022-03-17 07:00:00,86.50,188.25,17.75,71.22,52.30,9.90,21.02,0.58,8.70,0.00,0.00,0.00,NA,NA,NA,27.48,78.00,0.32,297.25,0.00,0.00,136.25,745.00,0.00
2022-03-17 08:00:00,72.25,169.00,20.82,86.12,62.78,7.92,26.20,0.71,13.88,0.00,0.00,0.00,NA,NA,NA,31.35,67.25,0.30,293.00,0.00,0.00,277.50,746.00,0.00
2022-03-17 09:00:00,70.00,175.25,13.72,84.88,56.30,14.05,29.98,0.87,22.00,0.00,0.00,0.00,NA,NA,NA,35.62,54.75,0.55,282.00,0.00,0.00,402.50,745.50,-0.02
2022-03-17 10:00:00,64.50,167.75,5.88,27.80,19.58,14.75,15.50,0.00,25.58,0.00,0.00,0.00,NA,NA,NA,35.28,61.00,2.30,189.25,0.00,0.00,490.25,746.75,-0.20
2022-03-17 11:00:00,45.75,115.00,5.70,21.95,16.30,13.55,13.70,0.20,20.30,0.00,0.00,0.00,NA,NA,NA,35.20,60.50,2.85,189.75,0.00,0.00,539.00,746.50,-0.18
2022-03-17 12:00:00,38.00,112.25,12.03,19.83,21.57,12.95,12.20,0.18,21.45,0.00,0.00,0.00,NA,NA,NA,34.78,61.25,3.12,184.50,0.00,0.00,554.00,746.00,-0.15
2022-03-17 13:00:00,39.00,106.67,4.97,13.17,11.03,12.70,12.20,0.24,13.57,0.00,0.00,0.03,NA,NA,NA,33.47,67.67,2.97,188.67,0.00,0.00,504.67,745.33,-0.27
2022-03-17 14:00:00,42.75,90.50,2.88,12.18,8.82,14.60,13.05,0.22,18.02,0.00,0.00,0.00,NA,NA,NA,32.30,71.50,3.40,184.50,0.00,0.00,391.75,743.25,-0.25
2022-03-17 15:00:00,30.00,80.00,3.83,13.90,10.53,12.80,12.77,0.27,18.47,0.00,0.00,0.00,NA,NA,NA,31.83,72.33,2.70,188.00,0.00,0.00,234.33,743.00,-0.17
2022-03-17 16:00:00,39.75,73.50,5.95,16.23,13.45,11.28,12.95,0.46,15.85,0.00,0.05,0.00,NA,NA,NA,30.50,75.25,2.80,200.25,0.00,0.00,126.50,743.00,-0.22
2022-03-17 17:00:00,33.00,77.00,3.35,17.80,12.20,12.32,13.05,0.56,17.52,0.00,0.00,0.00,NA,NA,NA,29.38,78.00,1.98,198.00,0.00,0.00,34.75,743.75,-0.18
2022-03-17 18:00:00,32.50,79.00,3.40,22.22,14.58,11.00,12.15,0.17,16.05,0.00,0.00,0.00,NA,NA,NA,28.42,79.75,1.75,213.75,0.00,0.00,8.00,745.75,-0.18
2022-03-17 19:00:00,31.00,94.00,3.47,26.83,17.13,13.17,11.37,0.32,14.27,0.00,0.00,0.00,NA,NA,NA,28.13,80.00,1.13,217.33,0.00,0.00,8.00,747.00,-0.13
2022-03-17 20:00:00,38.75,107.00,5.78,33.40,22.42,12.68,11.40,0.53,13.60,0.02,0.00,0.00,NA,NA,NA,27.98,80.00,0.35,234.75,0.00,0.00,8.00,748.00,0.00
2022-03-17 21:00:00,38.00,110.00,7.03,36.50,25.17,13.43,11.70,0.52,12.27,0.00,0.00,0.00,NA,NA,NA,27.70,80.00,0.30,244.67,0.00,0.00,8.00,748.00,-0.03
2022-03-17 22:00:00,41.25,110.50,5.82,41.30,26.70,12.25,12.15,0.69,10.12,0.00,0.00,0.00,NA,NA,NA,27.45,80.50,0.30,242.25,0.00,0.00,8.00,746.75,0.00
2022-03-17 23:00:00,45.00,127.00,5.93,51.67,32.33,12.97,12.10,0.74,8.17,0.03,0.03,0.00,NA,NA,NA,27.17,81.00,0.30,260.67,0.00,0.00,8.00,746.00,0.00
2022-03-18 00:00:00,41.25,150.25,4.58,52.60,31.70,12.28,8.92,0.18,8.33,0.00,0.02,0.00,NA,NA,NA,26.65,82.00,0.30,278.75,0.00,0.00,8.00,746.00,0.00
2022-03-18 01:00:00,41.00,121.00,3.70,38.88,23.70,13.62,8.73,0.14,10.02,0.00,0.00,0.00,NA,NA,NA,26.02,83.50,0.30,280.25,0.00,0.00,8.00,745.50,0.00
2022-03-18 02:00:00,38.00,94.00,4.70,40.20,25.20,10.97,6.70,0.15,9.45,0.00,0.00,0.00,NA,NA,NA,25.67,84.33,0.30,299.00,0.00,0.00,8.00,746.00,0.00
2022-03-18 03:00:00,48.50,136.25,5.42,49.32,30.65,9.20,6.00,0.22,3.50,0.00,0.00,0.00,NA,NA,NA,25.22,85.50,0.30,272.00,0.00,0.00,8.00,746.25,0.00
2022-03-18 04:00:00,55.25,145.00,5.35,42.08,26.80,11.18,5.78,0.20,7.93,0.00,0.00,0.02,NA,NA,NA,24.80,86.00,0.30,274.00,0.00,0.00,8.00,746.25,0.00
2022-03-18 05:00:00,54.25,151.25,7.32,49.05,32.00,9.20,12.05,0.28,6.07,0.00,0.00,0.08,NA,NA,NA,24.62,86.00,0.30,273.75,0.00,0.00,8.00,747.00,0.00
2022-03-18 06:00:00,62.67,144.00,12.43,53.63,38.63,11.00,13.50,0.39,6.13,0.00,0.00,0.03,NA,NA,NA,24.43,86.00,0.30,269.67,0.00,0.00,27.33,746.00,0.00
2022-03-18 07:00:00,68.75,125.75,18.58,57.62,45.72,13.77,20.70,0.44,7.98,0.00,0.02,0.00,NA,NA,NA,26.65,82.75,0.30,272.75,0.00,0.00,119.25,746.50,0.00
2022-03-18 08:00:00,65.75,138.00,18.45,88.32,61.92,13.45,40.95,0.64,14.70,0.05,0.02,0.00,NA,NA,NA,30.75,74.50,0.30,253.50,0.00,0.00,248.25,747.00,0.00
2022-03-18 09:00:00,79.25,183.50,6.72,47.02,30.48,18.75,25.42,0.70,25.12,0.00,0.00,0.00,NA,NA,NA,32.75,69.00,0.65,185.00,0.00,0.00,380.25,747.00,0.02
2022-03-18 10:00:00,53.75,130.00,4.38,13.72,10.88,14.58,12.70,0.00,18.95,0.02,0.00,0.00,NA,NA,NA,31.50,73.00,1.70,170.25,0.00,0.00,458.00,748.25,0.15
2022-03-18 11:00:00,35.50,73.25,2.90,11.55,8.50,13.70,11.05,0.00,14.90,0.00,0.00,0.00,NA,NA,NA,31.88,71.50,1.90,182.50,0.00,0.00,506.50,748.25,-0.08
2022-03-18 12:00:00,28.25,69.25,9.07,11.13,14.47,10.60,10.25,0.20,14.45,0.00,0.00,0.02,NA,NA,NA,31.65,69.25,2.18,175.25,0.00,0.00,519.00,747.75,0.00
2022-03-18 13:00:00,28.50,54.25,2.75,7.55,6.25,14.30,9.90,0.20,28.08,0.00,0.00,0.00,NA,NA,NA,31.90,67.75,1.98,164.50,0.00,0.00,477.50,747.00,0.05
2022-03-18 14:00:00,26.50,50.75,2.78,8.00,6.50,15.35,10.25,0.17,23.58,0.00,0.00,0.00,NA,NA,NA,31.07,68.50,2.20,172.50,0.00,0.00,369.25,744.75,-0.10
2022-03-18 15:00:00,26.25,48.25,2.12,9.95,7.02,14.98,10.45,0.27,16.33,0.00,0.00,0.00,NA,NA,NA,30.82,69.25,1.42,167.50,0.00,0.00,200.50,744.00,0.00
2022-03-18 16:00:00,28.75,51.75,2.78,8.65,6.85,15.80,10.35,0.36,21.22,0.00,0.00,0.00,NA,NA,NA,29.72,71.75,1.25,178.25,0.00,0.00,134.75,744.00,-0.12
2022-03-18 17:00:00,24.67,52.67,2.13,13.30,8.83,14.47,16.37,0.49,22.77,0.00,0.00,0.00,NA,NA,NA,28.37,75.00,0.30,193.00,0.00,0.00,22.67,744.00,-0.10
2022-03-18 18:00:00,27.00,59.00,4.08,13.60,10.52,13.97,15.45,0.16,19.08,0.00,0.00,0.00,NA,NA,NA,27.55,76.75,0.30,186.25,0.00,0.00,8.00,745.75,-0.02
2022-03-18 19:00:00,34.00,65.75,4.18,22.98,15.62,13.08,15.15,0.27,18.35,0.00,0.00,0.00,NA,NA,NA,27.32,77.75,0.30,205.25,0.00,0.00,8.00,746.75,-0.02
2022-03-18 20:00:00,27.00,63.33,10.00,42.73,30.87,9.57,15.00,0.43,18.00,0.00,0.00,0.00,NA,NA,NA,27.07,78.67,0.30,230.33,0.00,0.00,8.00,747.00,0.00
2022-03-18 21:00:00,27.00,78.00,8.82,44.65,30.92,15.50,15.35,0.38,7.27,0.00,0.00,0.00,NA,NA,NA,26.98,78.25,0.30,216.25,0.00,0.00,8.00,748.00,-0.02
