Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-02 21:00:00,119.00,184.00,0.75,23.88,12.62,26.45,6.07,0.91,113.88,2.60,4.90,0.95,NA,NA,NA,22.92,70.50,2.05,92.25,0.00,0.00,6.00,753.00,NA
2021-01-02 22:00:00,114.00,178.50,1.72,17.80,10.82,23.20,5.88,0.85,116.82,2.50,4.60,0.90,NA,NA,NA,22.75,68.75,1.58,80.00,0.00,0.00,6.00,753.00,NA
2021-01-02 23:00:00,105.25,170.00,1.98,13.92,9.02,20.80,5.32,0.79,117.72,2.33,4.28,0.85,NA,NA,NA,22.67,68.00,1.33,67.50,0.00,0.00,6.00,752.25,NA
2021-01-03 00:00:00,97.50,161.25,1.83,40.88,23.22,20.38,6.58,0.65,86.98,1.95,3.55,0.70,NA,NA,NA,21.72,69.50,1.05,86.50,0.00,0.00,6.00,752.00,NA
2021-01-03 01:00:00,99.25,166.50,2.38,25.70,15.60,21.28,5.60,0.71,93.07,2.10,3.92,0.78,NA,NA,NA,20.88,70.00,1.10,57.50,0.00,0.00,6.00,751.00,NA
2021-01-03 02:00:00,100.50,154.00,1.80,25.55,15.05,20.20,4.75,0.75,91.50,2.17,4.10,0.82,NA,NA,NA,20.65,70.25,1.23,53.50,0.00,0.00,6.00,751.00,NA
2021-01-03 03:00:00,107.25,173.25,3.15,69.72,39.67,23.15,4.77,0.96,56.12,2.72,5.08,1.00,NA,NA,NA,19.83,72.00,0.68,119.75,0.00,0.00,6.00,751.00,NA
2021-01-03 04:00:00,128.75,244.75,2.45,92.28,51.08,28.68,6.10,1.21,26.40,3.35,6.32,1.25,NA,NA,NA,18.27,76.50,0.35,328.00,0.00,0.00,6.00,751.00,NA
2021-01-03 05:00:00,144.00,300.00,7.05,98.07,57.88,26.05,6.10,1.21,33.45,3.35,6.38,1.23,NA,NA,NA,17.83,76.75,0.43,205.25,0.00,0.00,6.00,751.00,NA
2021-01-03 06:00:00,138.00,261.00,12.30,127.90,78.03,23.70,4.92,1.06,37.72,3.00,5.60,1.05,NA,NA,NA,18.25,74.75,0.55,70.00,0.00,0.00,6.00,751.50,NA
2021-01-03 07:00:00,133.00,252.75,43.53,139.15,109.40,29.05,5.93,1.74,21.50,4.65,8.92,1.75,NA,NA,NA,19.05,73.50,0.38,155.25,0.00,0.00,52.50,752.00,NA
2021-01-03 08:00:00,159.50,311.25,6.58,65.32,40.10,23.62,5.78,1.29,59.82,3.50,6.72,1.30,NA,NA,NA,22.98,66.00,1.12,166.25,0.00,0.00,136.25,753.00,NA
2021-01-03 09:00:00,111.50,224.00,4.20,42.72,26.12,21.22,4.25,1.26,52.97,3.00,5.65,1.10,NA,NA,NA,25.48,61.75,1.85,125.75,0.00,0.00,250.75,752.00,NA
2021-01-03 10:00:00,105.75,206.50,2.35,29.58,17.65,20.88,3.50,1.17,68.00,30.08,58.90,11.32,NA,NA,NA,26.52,60.75,2.40,107.50,0.00,0.00,291.00,752.00,NA
2021-01-03 11:00:00,100.75,185.25,2.10,17.60,11.10,18.90,8.90,1.12,67.38,3.12,5.88,1.15,NA,NA,NA,26.90,59.75,3.25,98.50,0.00,0.00,365.00,751.25,NA
2021-01-03 12:00:00,97.00,172.00,2.50,25.60,15.65,17.20,5.30,0.58,47.28,1.75,3.28,0.62,NA,NA,NA,26.90,60.00,3.35,97.50,0.00,0.00,394.75,750.75,NA
2021-01-03 13:00:00,97.00,175.75,2.25,22.10,13.60,18.05,NA,0.56,51.25,1.72,3.15,0.62,NA,NA,NA,27.10,60.25,3.05,104.00,0.00,0.00,336.00,750.50,NA
2021-01-03 14:00:00,97.00,178.00,2.78,20.40,13.08,18.85,NA,0.62,70.82,1.85,3.42,0.70,NA,NA,NA,27.40,59.25,2.58,90.50,0.00,0.00,271.75,750.00,NA
2021-01-03 15:00:00,98.50,175.00,2.25,16.75,10.75,20.85,NA,0.70,77.00,2.05,3.82,0.75,NA,NA,NA,25.95,64.00,2.88,93.25,0.00,0.00,159.75,750.00,NA
2021-01-03 16:00:00,101.00,176.00,1.80,25.18,14.85,19.48,NA,0.83,73.32,2.40,4.50,0.90,NA,NA,NA,24.88,67.00,2.35,89.50,0.00,0.00,56.00,750.75,NA
2021-01-03 17:00:00,100.25,180.50,2.15,27.15,16.20,19.90,NA,0.93,46.88,2.62,4.95,0.98,NA,NA,NA,23.42,69.50,2.12,71.75,0.00,0.00,7.25,750.50,NA
2021-01-03 18:00:00,96.75,178.75,1.45,31.12,17.75,20.60,NA,0.80,76.65,2.35,4.35,0.88,NA,NA,NA,22.75,71.50,1.83,93.00,0.00,0.00,6.00,751.00,NA
2021-01-03 19:00:00,102.00,172.50,2.28,47.10,26.88,20.95,NA,1.08,67.90,3.00,5.70,1.12,NA,NA,NA,22.28,72.75,1.52,101.00,0.00,0.00,6.00,751.00,NA
2021-01-03 20:00:00,103.50,183.50,1.95,53.15,29.88,22.80,NA,1.19,77.10,3.30,6.22,1.20,NA,NA,NA,21.82,74.00,1.30,60.00,0.00,0.00,6.00,751.25,NA
2021-01-03 21:00:00,107.00,188.00,2.08,65.82,36.70,22.92,NA,1.26,67.72,3.48,6.62,1.27,NA,NA,NA,21.42,74.00,0.92,59.75,0.00,0.00,6.00,752.00,NA
2021-01-03 22:00:00,108.00,193.50,2.20,75.60,41.97,23.60,NA,1.32,58.60,3.62,6.90,1.35,NA,NA,NA,21.02,74.00,0.65,73.75,0.00,0.00,6.00,752.00,NA
2021-01-03 23:00:00,118.75,204.50,1.55,33.92,19.33,26.40,NA,1.02,80.78,2.90,5.45,1.05,NA,NA,NA,20.65,75.00,0.75,51.50,0.00,0.00,6.00,752.00,NA
2021-01-04 00:00:00,126.75,207.00,2.00,31.90,18.58,24.45,NA,0.67,81.12,2.00,3.72,0.70,NA,NA,NA,20.32,75.00,1.05,76.25,0.00,0.00,6.00,751.50,NA
2021-01-04 01:00:00,107.25,177.75,2.02,21.78,13.25,23.88,NA,0.72,92.92,2.12,3.90,0.75,NA,NA,NA,20.00,74.50,0.95,41.50,0.00,0.00,6.00,751.00,NA
2021-01-04 02:00:00,104.00,159.50,1.90,21.20,12.82,22.20,NA,0.75,100.85,2.20,4.05,0.78,NA,NA,NA,19.52,73.50,1.33,147.50,0.00,0.00,6.00,751.00,NA
2021-01-04 03:00:00,97.00,148.75,2.30,18.35,11.62,20.60,NA,0.77,67.72,2.25,4.15,0.80,NA,NA,NA,19.18,71.00,1.52,167.00,0.00,0.00,6.00,750.25,NA
2021-01-04 04:00:00,86.75,140.00,2.00,28.80,16.92,19.60,NA,0.81,96.35,2.38,4.38,0.88,NA,NA,NA,18.98,70.75,1.12,214.00,0.00,0.00,6.00,751.00,NA
2021-01-04 05:00:00,93.00,145.50,1.62,31.95,18.32,20.35,NA,0.80,94.90,2.35,4.32,0.88,NA,NA,NA,18.65,71.25,0.72,47.00,0.00,0.00,6.00,751.50,NA
2021-01-04 06:00:00,95.00,159.75,2.50,50.60,28.98,19.95,NA,0.65,83.43,1.98,3.60,0.70,NA,NA,NA,18.77,71.75,0.82,64.00,0.00,0.00,7.50,752.00,NA
2021-01-04 07:00:00,92.00,180.00,4.38,67.60,39.55,19.80,NA,0.86,68.60,2.48,4.65,0.90,NA,NA,NA,20.30,68.75,1.15,91.00,0.00,0.00,55.25,752.75,NA
2021-01-04 08:00:00,100.50,198.50,5.20,59.72,36.02,18.65,NA,1.10,56.28,3.10,5.82,1.12,NA,NA,NA,23.88,63.25,1.25,176.00,0.00,0.00,142.25,753.00,NA
2021-01-04 09:00:00,95.00,184.25,3.72,47.40,28.25,16.70,NA,1.34,53.50,2.88,5.38,1.00,NA,NA,NA,25.98,61.00,1.80,128.50,0.00,0.00,245.75,753.00,NA
2021-01-04 10:00:00,85.00,159.50,2.12,30.35,17.85,14.60,NA,1.00,44.48,29.60,58.12,11.15,NA,NA,NA,26.88,60.75,2.38,101.50,0.00,0.00,313.25,752.50,NA
2021-01-04 11:00:00,73.75,140.25,2.30,19.00,12.00,14.10,NA,0.89,59.35,2.55,4.77,0.95,NA,NA,NA,26.80,60.75,2.82,100.75,0.00,0.00,379.25,752.00,NA
2021-01-04 12:00:00,61.25,124.50,2.48,21.85,13.65,13.58,15.30,0.64,52.82,1.90,3.50,0.68,NA,NA,NA,27.02,60.75,3.25,96.00,0.00,0.00,427.75,750.50,NA
2021-01-04 13:00:00,60.50,126.25,2.28,23.70,14.48,13.88,10.78,0.43,36.50,1.40,2.48,0.48,NA,NA,NA,27.52,59.75,3.08,97.75,0.00,0.00,363.25,750.00,NA
2021-01-04 14:00:00,57.25,116.25,2.17,16.70,10.65,12.52,7.05,0.42,42.08,1.35,2.45,0.50,NA,NA,NA,27.25,59.75,3.22,97.75,0.00,0.00,323.25,750.00,NA
2021-01-04 15:00:00,65.75,117.75,1.98,16.12,10.18,14.80,6.22,0.56,38.25,1.72,3.18,0.65,NA,NA,NA,26.35,63.50,3.28,92.50,0.00,0.00,187.00,750.00,NA
2021-01-04 16:00:00,78.00,136.50,1.68,21.35,12.75,14.28,5.65,0.67,47.82,1.98,3.70,0.72,NA,NA,NA,25.65,65.50,2.60,92.00,0.00,0.00,74.75,750.75,NA
2021-01-04 17:00:00,69.75,132.75,3.10,31.28,19.15,14.12,5.05,0.96,32.12,2.72,5.12,1.00,NA,NA,NA,24.25,68.25,2.30,84.00,0.00,0.00,8.50,750.25,NA
2021-01-04 18:00:00,62.75,131.75,3.05,31.15,19.05,14.95,14.40,0.59,24.40,1.78,3.30,0.65,NA,NA,NA,23.60,69.00,2.35,77.75,0.00,0.00,6.00,750.50,NA
2021-01-04 19:00:00,63.50,120.50,2.42,28.92,17.38,14.90,14.85,0.64,29.92,1.92,3.53,0.70,NA,NA,NA,23.28,70.75,2.05,73.00,0.00,0.00,6.00,751.00,NA
2021-01-04 20:00:00,65.50,116.50,2.58,34.55,20.50,15.05,14.70,0.88,36.25,2.50,4.72,0.92,NA,NA,NA,23.02,72.00,1.62,68.25,0.00,0.00,6.00,751.00,NA
2021-01-04 21:00:00,58.00,118.00,2.95,35.47,21.30,14.05,14.75,0.97,36.55,2.75,5.18,1.00,NA,NA,NA,22.78,73.00,1.48,47.25,0.00,0.00,6.00,751.00,NA
2021-01-04 22:00:00,57.25,120.00,1.12,46.38,25.55,14.80,13.92,0.73,39.50,2.12,3.92,0.75,NA,NA,NA,22.00,73.75,1.10,54.25,0.00,0.00,6.00,752.00,NA
2021-01-04 23:00:00,70.00,132.00,1.88,44.58,25.28,14.92,13.55,0.72,26.70,2.10,3.92,0.78,NA,NA,NA,21.58,75.00,1.45,128.25,0.00,0.00,6.00,752.00,NA
2021-01-05 00:00:00,71.75,122.00,1.90,21.78,13.12,16.20,17.05,0.43,38.28,1.38,2.50,0.50,NA,NA,NA,20.92,76.00,1.28,61.00,0.00,0.00,6.00,752.00,NA
2021-01-05 01:00:00,65.75,116.50,1.38,23.30,13.50,14.92,16.90,0.45,44.15,1.40,2.60,0.52,NA,NA,NA,20.88,75.25,0.78,66.50,0.00,0.00,6.00,751.25,NA
2021-01-05 02:00:00,68.00,141.25,18.38,75.10,54.88,17.50,16.85,0.67,43.70,2.00,3.68,0.75,NA,NA,NA,20.12,76.75,0.55,236.50,0.00,0.00,6.00,751.00,NA
2021-01-05 03:00:00,95.00,284.50,2.78,74.18,41.70,19.50,17.28,0.87,19.92,2.52,4.70,0.92,NA,NA,NA,18.62,79.00,0.35,285.00,0.00,0.00,6.00,751.00,NA
2021-01-05 04:00:00,96.00,322.75,9.15,85.22,52.75,18.25,16.90,0.91,15.23,2.60,4.85,0.95,NA,NA,NA,18.12,80.50,0.32,296.75,0.00,0.00,6.00,751.00,NA
2021-01-05 05:00:00,98.25,247.75,4.22,80.00,45.97,20.23,16.58,0.97,25.28,2.75,5.20,1.00,NA,NA,NA,18.75,81.00,0.38,308.50,0.00,0.00,6.00,751.25,NA
2021-01-05 06:00:00,94.25,190.00,3.75,55.45,32.52,18.20,15.05,0.73,29.52,2.15,3.97,0.78,NA,NA,NA,19.55,79.25,0.98,219.50,0.00,0.00,7.00,752.00,NA
2021-01-05 07:00:00,87.50,148.25,3.42,42.40,25.33,16.80,12.35,0.80,22.02,2.35,4.38,0.88,NA,NA,NA,21.02,75.25,1.72,89.25,0.00,0.00,56.00,752.25,NA
2021-01-05 08:00:00,84.00,170.50,4.12,51.08,30.55,16.82,11.62,1.10,20.08,3.08,5.82,1.12,NA,NA,NA,24.18,69.75,1.88,147.50,0.00,0.00,144.50,753.00,NA
2021-01-05 09:00:00,85.00,178.75,3.65,45.72,27.28,15.58,11.52,1.17,18.95,23.92,66.20,3.32,NA,NA,NA,26.10,66.50,2.30,87.25,10.95,43.80,226.25,752.50,NA
2021-01-05 10:00:00,84.50,163.75,3.10,32.00,19.55,16.35,11.80,0.70,35.17,88.42,239.20,12.42,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-05 11:00:00,79.75,153.75,2.85,19.30,12.60,17.00,11.65,0.62,54.05,88.05,241.98,15.62,NA,NA,NA,NA,NA,NA,NA,NA,0.00,NA,NA,NA
2021-01-05 12:00:00,72.75,145.25,3.05,21.02,13.68,15.18,15.10,0.64,55.88,6.00,8.70,7.12,NA,NA,NA,27.38,65.50,3.52,100.50,0.00,0.00,395.00,750.50,NA
2021-01-05 13:00:00,79.00,145.00,1.50,16.67,10.07,14.55,15.30,0.65,56.18,4.70,5.93,2.17,NA,NA,NA,27.48,65.50,3.60,102.00,0.00,0.00,345.50,750.00,NA
2021-01-05 14:00:00,74.75,132.00,2.42,15.85,10.40,15.05,14.85,0.56,42.95,1.18,1.25,1.88,NA,NA,NA,27.38,66.50,3.45,96.50,0.00,0.00,309.00,750.00,NA
2021-01-05 15:00:00,77.50,133.25,1.45,17.85,10.68,15.40,14.65,0.70,37.33,2.12,1.15,1.05,NA,NA,NA,27.15,68.50,2.80,92.25,0.00,0.00,193.75,750.00,NA
2021-01-05 16:00:00,73.50,146.25,2.42,20.68,12.98,16.77,14.25,0.82,38.90,2.30,1.45,0.90,NA,NA,NA,25.80,70.50,2.68,92.75,0.00,0.00,67.00,750.75,NA
2021-01-05 17:00:00,84.00,147.00,2.35,24.60,15.02,16.00,14.35,0.95,37.20,4.75,6.12,1.42,NA,NA,NA,24.83,72.75,2.50,92.25,0.00,0.00,11.75,751.00,NA
2021-01-05 18:00:00,78.00,137.75,1.90,29.92,17.48,14.80,16.60,0.78,45.65,5.22,4.32,1.72,NA,NA,NA,24.08,74.50,2.38,92.50,0.00,0.00,6.00,751.00,NA
2021-01-05 19:00:00,76.00,132.75,2.00,33.83,19.62,15.28,15.45,0.92,41.30,5.50,7.35,1.70,NA,NA,NA,23.85,76.00,1.98,80.50,0.00,0.00,6.00,751.75,NA
2021-01-05 20:00:00,70.50,128.75,2.40,31.75,18.88,15.32,15.38,0.94,37.22,NA,NA,NA,NA,NA,NA,23.82,76.50,1.83,73.50,0.00,0.00,6.00,751.00,NA
2021-01-05 21:00:00,74.75,128.50,3.15,35.75,21.58,16.15,15.35,1.03,39.35,NA,NA,NA,NA,NA,NA,23.42,78.50,1.35,61.50,0.00,0.00,6.00,751.00,NA
2021-01-05 22:00:00,82.00,132.50,3.45,54.02,31.52,15.12,15.25,0.81,33.48,0.82,0.28,1.62,NA,NA,NA,22.92,79.00,1.20,101.50,0.00,0.00,6.00,752.00,NA
2021-01-05 23:00:00,77.25,135.25,2.08,30.05,17.68,17.48,14.78,0.67,27.88,2.40,4.38,1.30,NA,NA,NA,22.52,79.50,1.55,143.00,0.00,0.00,6.00,752.00,NA
2021-01-06 00:00:00,74.25,120.00,2.10,18.88,11.72,18.00,16.90,0.59,26.48,2.47,5.00,0.88,NA,NA,NA,22.05,80.50,1.58,149.50,0.00,0.00,6.00,752.00,NA
2021-01-06 01:00:00,80.75,118.25,3.20,16.65,11.45,16.95,16.45,0.66,22.62,1.60,11.20,0.85,NA,NA,NA,21.55,81.00,1.75,94.25,0.00,0.00,6.00,751.00,NA
2021-01-06 02:00:00,76.75,118.00,2.33,16.70,10.78,16.32,16.20,0.71,26.90,3.80,3.92,0.68,NA,NA,NA,21.17,81.00,1.80,106.25,0.00,0.00,6.00,750.00,NA
2021-01-06 03:00:00,67.25,105.00,2.58,16.50,10.90,16.25,16.05,0.76,21.05,2.92,2.42,0.35,NA,NA,NA,20.90,80.00,2.12,93.75,0.00,0.00,6.00,750.00,NA
2021-01-06 04:00:00,69.50,104.75,3.00,21.45,13.82,14.77,15.82,0.82,15.05,1.92,1.92,0.22,NA,NA,NA,20.67,80.00,2.35,121.00,0.00,0.00,6.00,750.00,NA
2021-01-06 05:00:00,76.00,113.50,2.47,25.50,15.58,15.10,16.18,0.85,20.75,2.20,2.35,0.30,NA,NA,NA,20.70,79.50,2.00,122.75,0.00,0.00,6.00,750.00,NA
2021-01-06 06:00:00,77.75,117.75,3.62,44.12,26.42,15.62,18.23,0.62,23.92,2.10,1.80,0.28,NA,NA,NA,20.90,76.75,1.80,106.25,0.00,0.00,8.25,750.75,NA
2021-01-06 07:00:00,78.75,130.75,7.50,69.25,42.92,15.78,18.55,0.90,24.20,2.50,2.97,0.77,NA,NA,NA,22.05,69.75,1.48,161.75,0.00,0.00,41.00,751.75,NA
2021-01-06 08:00:00,82.75,150.50,8.93,74.58,46.92,15.00,19.05,1.20,31.22,3.28,3.32,1.10,NA,NA,NA,24.48,62.00,0.92,89.00,0.00,0.00,102.25,752.00,NA
2021-01-06 09:00:00,76.75,180.75,4.60,39.95,24.98,13.80,20.25,1.05,38.72,3.45,0.70,3.18,NA,NA,NA,26.70,55.25,1.48,103.50,0.00,0.00,197.25,752.00,NA
